634426.4	3048667.3	0
634426.3	3048667.3	0
634426.2	3048666.5	0
634425.6	3048664.9	0
634425.6	3048664.9	0
634425.4	3048664.4	0
634425.1	3048663.7	0
634424.9	3048663.2	0
634424.6	3048662.5	0
634424.5	3048662.2	0
634424.2	3048661.6	0
634423.6	3048660.1	0
634423.3	3048659.3	0
634423.3	3048659.2	0
634421.5	3048658.1	0
634419.7	3048657	0
634415.9	3048654.7	0
634412.9	3048653.3	0
634410	3048652.9	0
634414.8	3048647	0
634418.3	3048644.7	0
634420.8	3048643	0
634422.2	3048642.2	0
634424.9	3048634.7	0
634425.1	3048634.1	0
634425.8	3048631.1	0
634426.4	3048629.1	0
634426.5	3048628.5	0
634427	3048626.7	0
634426.9	3048626.4	0
634426.6	3048625.4	0
634425.2	3048619.2	0
634424	3048614.2	0
634424	3048609	0
634424	3048608.3	0
634423.8	3048608	0
634423.7	3048607.8	0
634423.4	3048607.4	0
634423.3	3048607.2	0
634421.4	3048604.6	0
634414.4	3048596.1	0
634413.3	3048592	0
634410.7	3048592	0
634404.1	3048593.9	0
634397.5	3048595.7	0
634393	3048597.9	0
634387.5	3048601.3	0
634384.2	3048605	0
634384.2	3048605	0
634387.5	3048601.3	0
634388.5	3048597.3	0
634388.8	3048596.2	0
634389.8	3048592.4	0
634389.1	3048586.2	0
634389.1	3048586.1	0
634387.3	3048576.8	0
634387.2	3048576.6	0
634387.2	3048570.7	0
634390.9	3048567.3	0
634393.8	3048563.3	0
634394	3048560.8	0
634394.2	3048555.9	0
634394.2	3048550	0
634394.9	3048547.2	0
634395	3048547.1	0
634392.4	3048541.5	0
634390	3048537.1	0
634389.6	3048536.3	0
634389.1	3048535.3	0
634386.8	3048529	0
634379.1	3048528.3	0
634375	3048524.6	0
634371.7	3048515.4	0
634368.8	3048508.3	0
634367.7	3048505	0
634363.6	3048504.7	0
634363.2	3048499.9	0
634362.5	3048495.4	0
634357.7	3048492.1	0
634353.3	3048484.4	0
634350.7	3048476.6	0
634349.9	3048475.7	0
